genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
LOC105371114,uncharacterized LOC105371114,5,Yes,5.40248284,4.964997905,4.754520357,4.791516798,4.847508473
NLRP4,NLR family pyrin domain containing 4,5,Yes,5.359935268,4.8917089,5.398026625,4.291837059,5.128002911
FAM21EP,,5,Yes,5.163386236,4.277086787,5.380224088,4.825919734,4.992874561
HLA-DRB9,,5,Yes,4.424034354,4.370195097,4.53755637,5.350292709,4.688494871
LOC124906654,topoisomerase 1-associated factor 1-like,5,Yes,5.347116281,4.755753207,5.187753009,4.420229455,5.033147251
LOC124902157,uncharacterized LOC124902157,5,Yes,5.344990057,3.715466768,4.838190581,3.845744706,3.924579766
TRG,T cell receptor gamma locus,5,Yes,3.675730823,3.872039103,4.173488857,4.010196607,5.332150212
CFAP46,cilia and flagella associated protein 46,5,Yes,5.304421968,5.263960121,5.328671758,5.006244777,4.744204507
HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,5,Yes,5.044019211,5.316497371,4.753986452,3.764422545,4.70431464
ART5,ADP-ribosyltransferase 5,5,Yes,5.0972957,5.309150807,4.961928169,4.860288353,4.683418671
TUBB7P,,5,Yes,5.291735529,5.231634761,5.224301222,5.208963586,5.196569931
LILRB5,leukocyte immunoglobulin like receptor B5,5,Yes,5.009881994,5.289694882,4.880088355,5.113384144,5.014567102
LGALS8,galectin 8,5,Yes,5.241673838,4.970767822,4.611419926,4.934931428,5.073947337
CYP4F24P,,5,Yes,3.734152551,4.569499376,4.657258732,5.239324796,4.373680702
SNX29,sorting nexin 29,5,Yes,5.230061689,4.184825942,4.822631501,4.848992663,5.077266647
ABR,ABR activator of RhoGEF and GTPase,5,Yes,5.229058111,4.384599739,4.151231113,4.57511674,4.622791515
OR2T8,olfactory receptor family 2 subfamily T member 8,5,Yes,5.228230392,4.876710714,4.683630952,4.907061549,4.851673278
FAM21FP,,5,Yes,5.214208301,4.046454494,4.088890441,4.471308393,3.248068681
FAM182A,family with sequence similarity 182 member A,5,Yes,4.618261991,3.892580753,4.472359095,5.212802618,4.790323417
FBRSL1,fibrosin like 1,5,Yes,5.073480523,5.189064171,5.026612686,5.207530409,5.124987438
ZNF415,zinc finger protein 415,5,Yes,5.107875808,5.155449142,5.011700873,5.204507961,4.910141625
DIP2A,disco interacting protein 2 homolog A,5,Yes,4.77772648,5.193113211,4.469943615,4.71492815,4.441376821
GYPB,glycophorin B (MNS blood group),5,Yes,4.342083512,4.945520299,4.441469173,5.192460424,4.928282081
SLC35G4,solute carrier family 35 member G4,5,Yes,4.885538819,3.304199221,5.188012982,3.736182674,5.098585769
LOC101929614,proline-rich receptor-like protein kinase PERK10,5,Yes,5.184467465,5.126775483,5.025332629,4.412803238,4.169848833
CABLES1,Cdk5 and Abl enzyme substrate 1,5,Yes,4.346341801,5.178448459,4.547045877,4.962738725,4.461634714
OR5H14,olfactory receptor family 5 subfamily H member 14,5,Yes,3.689781634,5.175713008,3.812885262,3.345286329,3.517842314
ADPRHL1,ADP-ribosylhydrolase like 1,5,Yes,4.105461329,5.168722579,4.492133494,4.534835912,3.939768383
PMM2,phosphomannomutase 2,5,Yes,4.927535725,5.158136286,4.987712323,4.966748771,4.606875598
GYPE,glycophorin E (MNS blood group),5,Yes,5.153152157,4.544215749,4.838994872,3.851033481,4.450910735
SPOCK3,SPARC (osteonectin)%2C cwcv and kazal like domains proteoglycan 3,5,Yes,4.610628986,4.225173993,4.267934557,5.150441975,4.492713779
CELSR1,cadherin EGF LAG seven-pass G-type receptor 1,5,Yes,5.142097319,4.381103463,4.562255493,3.094653094,4.670608053
NOTCH4,notch receptor 4,5,Yes,4.700185286,5.136051712,4.633261344,4.5918029,4.396358931
HLA-DRA,major histocompatibility complex%2C class II%2C DR alpha,5,Yes,5.100388133,4.129758664,4.930395588,5.128067974,5.063988198
PRKAG2,protein kinase AMP-activated non-catalytic subunit gamma 2,5,Yes,5.125175717,3.951212875,3.929902041,3.566043968,4.028211114
WASF5P,,5,Yes,4.931908681,3.790525731,5.124995426,4.82402215,4.805162324
PKD1L2,,5,Yes,4.829990672,4.559336946,4.538681028,5.124801626,4.611505749
LOC107986229,uncharacterized LOC107986229,5,Yes,4.933721184,4.735431822,5.123419301,3.682305842,5.04658153
LOC105372335,uncharacterized LOC105372335,5,Yes,5.123313988,4.632734412,4.938457617,4.6402712,4.801272119
LOC124906837,uncharacterized LOC124906837,5,Yes,3.571277869,4.417686162,4.509222029,5.122245601,3.890402961
TCP10L3,,5,Yes,4.492917724,3.294721371,3.501255845,5.120650373,5.029107664
RASGEF1A,RasGEF domain family member 1A,5,Yes,5.099042595,4.816202634,4.896362265,4.866386239,5.003804676
LOC107984035,uncharacterized LOC107984035,5,Yes,3.034223487,5.092343263,3.202053153,4.949673415,3.016486412
SH2D4B,SH2 domain containing 4B,5,Yes,2.998026365,5.089399253,4.817580111,4.934864613,4.815293315
SDHA,succinate dehydrogenase complex flavoprotein subunit A,5,Yes,3.313413714,4.384418293,3.757644557,5.081855256,4.45337837
LOC105374358,uncharacterized LOC105374358,5,Yes,5.080717127,4.87687084,4.698801622,4.338813155,4.653390599
CYP2A7,cytochrome P450 family 2 subfamily A member 7,5,Yes,4.860897081,4.286192619,4.920387963,5.079376884,4.448255239
UBN1,ubinuclein 1,5,Yes,5.077996083,4.848196751,5.016234298,5.031174912,4.953948253
LOC105379292,uncharacterized LOC105379292,5,Yes,4.355772274,4.721679846,4.851715229,5.076662237,4.601731288
KIAA1671,KIAA1671,5,Yes,4.02613896,3.538094237,5.067486168,3.128859622,4.50388425
ATRNL1,attractin like 1,5,Yes,4.313820256,5.067222982,4.096259697,3.656215937,4.649786547
LOC124902544,uncharacterized LOC124902544,5,Yes,4.454381536,5.066478969,4.22778256,4.496231849,4.015841038
LOC100130587,uncharacterized LOC100130587,5,Yes,3.185732375,5.062956689,3.488279609,3.645829744,3.378162742
GTPBP4,GTP binding protein 4,5,Yes,4.078194909,3.880706102,4.052437568,5.054821643,3.99477537
HLA-F-AS1,HLA-F antisense RNA 1,5,Yes,5.043989949,4.855527318,4.878781457,3.881617198,4.728960115
HLA-DPA1,major histocompatibility complex%2C class II%2C DP alpha 1,5,Yes,5.043347208,4.439613935,3.840698793,3.94086615,3.04367186
PARP4P2,,5,Yes,4.033785131,4.788383188,5.041178049,3.575270251,4.839019224
LOC107984671,uncharacterized LOC107984671,5,Yes,4.098524872,5.04089205,4.292119684,4.229424591,4.027423478
BRD2,bromodomain containing 2,5,Yes,4.523066804,4.53578156,3.5677066,5.040542853,3.784974657
LINC00367,long intergenic non-protein coding RNA 367,5,Yes,5.039653837,3.680194929,4.678702332,3.464735296,4.540919921
LOC353010,,5,Yes,4.941774039,5.019399006,4.612288492,2.983577806,4.617100241
RPS6KA2,ribosomal protein S6 kinase A2,5,Yes,5.003770888,3.639950817,4.235643402,4.035006644,3.622683866
LOC124906746,beta-defensin 104A,5,Yes,5.000841456,4.188309329,3.669644212,4.710614078,4.611487999
OR5H4P,,5,Yes,4.999985941,4.064207678,4.465078438,4.02824066,4.673308103
ZNF454,zinc finger protein 454,5,Yes,4.393343837,4.996043077,4.800317463,4.766395123,4.76766478
CCNYL2,,5,Yes,4.995995354,3.4876981,4.747775015,4.895200731,4.533557992
DMRT1,doublesex and mab-3 related transcription factor 1,5,Yes,4.977367593,4.053518234,4.765635683,4.994688599,4.663569767
GTF2H5,general transcription factor IIH subunit 5,5,Yes,4.343110676,4.675764831,4.991054108,4.904052775,4.045838034
LOC105376350,uncharacterized LOC105376350,5,Yes,4.985998092,4.555493905,4.541654329,4.74832852,4.632613369
CCN2-AS1,CCN2 antisense RNA 1,5,Yes,4.355635051,4.78907852,4.9110727,4.973870068,4.735219668
LINC02699,long intergenic non-protein coding RNA 2699,5,Yes,4.909804256,3.130962209,4.973077344,3.831754978,4.35223486
LAMA3,laminin subunit alpha 3,5,Yes,3.385327287,4.971915852,4.030333038,4.935340806,3.914864006
RNF17,ring finger protein 17,5,Yes,4.966989234,4.212862518,4.56952953,4.283828934,3.725521575
TCP10L2,,5,Yes,4.328608102,4.964929249,4.768646161,4.724355119,4.948189715
LOC101928516,uncharacterized LOC101928516,5,Yes,4.240019494,3.510944621,4.666441992,4.964764551,4.524303727
RDH13,retinol dehydrogenase 13,5,Yes,4.236702764,3.800550675,3.54020986,4.962341404,3.991968544
PRR5-ARHGAP8,PRR5-ARHGAP8 readthrough,5,Yes,3.520381041,4.962009489,3.904959642,3.673722412,4.412023324
GRM4,glutamate metabotropic receptor 4,5,Yes,4.779000005,3.540564531,4.95918841,4.170146743,3.919127203
LOC124908435,,5,Yes,4.952622609,4.55603294,4.738592617,3.696469544,4.630620342
HAUS2,HAUS augmin like complex subunit 2,5,Yes,4.951519567,3.735621918,3.687773649,4.628147693,3.92687905
IGLL1,immunoglobulin lambda like polypeptide 1,5,Yes,4.948220086,4.693661539,4.938646492,4.51965688,4.181961378
TMEM72-AS1,TMEM72 antisense RNA 1,5,Yes,4.943725172,3.372681409,4.118827036,4.403624522,3.906729957
ART3,ADP-ribosyltransferase 3 (inactive),5,Yes,4.288700289,4.205222161,4.674215667,4.159208087,4.933110207
EIF3B,eukaryotic translation initiation factor 3 subunit B,5,Yes,4.930120474,4.455724617,4.34677937,4.206969278,4.476925505
KIR3DL3,killer cell immunoglobulin like receptor%2C three Ig domains and long cytoplasmic tail 3,5,Yes,4.691679975,4.619261801,4.914832139,4.927902343,4.742639196
RBFOX1,RNA binding fox-1 homolog 1,5,Yes,4.926331938,4.80103366,4.786037895,4.416670419,4.518092065
LOC105373277,uncharacterized LOC105373277,5,Yes,4.924905145,4.53531479,4.208881191,4.316731606,4.192122861
HCGVIII-2,,5,Yes,4.215794772,4.910617054,4.290597649,3.065439328,3.63874268
LOC105374976,uncharacterized LOC105374976,5,Yes,4.893497372,3.817940184,4.379370797,3.820586264,4.119126858
SMARCE1P3,,5,Yes,4.891888753,4.271052594,4.331037566,4.021838419,4.39120073
ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3,5,Yes,4.4515115,4.267881854,4.311122648,3.145548968,4.889234288
LINC02544,long intergenic non-protein coding RNA 2544,5,Yes,4.147373083,4.887075891,3.90701324,3.186349842,4.163582177
SUZ12P1,,5,Yes,3.983834301,4.725597657,3.684948059,4.882535732,4.36167619
AACSP1,,5,Yes,3.434080014,3.830727126,4.228790513,4.878145424,3.607345554
RBFADN,RBFA downstream neighbor,5,Yes,4.87744191,4.634251616,4.451898515,3.816030448,4.281410791
MUC4,mucin 4%2C cell surface associated,5,Yes,3.411400858,4.389614607,3.384711435,4.636073857,4.876054961
PRAMEF9,PRAME family member 9,5,Yes,3.711626363,4.875897098,3.819504249,3.2067517,4.038607603
STK32C,serine/threonine kinase 32C,5,Yes,4.873176003,4.325292696,4.54373067,4.752410181,4.171114372
LOC105372006,uncharacterized LOC105372006,5,Yes,4.863648086,4.416726716,3.815282855,4.48992172,3.774042793
LOC105378269,uncharacterized LOC105378269,5,Yes,4.618306714,4.410889982,4.86046987,4.43911825,4.08577599
LINC01646,long intergenic non-protein coding RNA 1646,5,Yes,4.076222952,4.763368499,4.442085687,4.860210726,4.644467084
LOC100128340,uncharacterized LOC100128340,5,Yes,4.716944498,4.859383362,4.540017591,3.332923051,4.014470633
LOC112267992,uncharacterized LOC112267992,5,Yes,4.381120707,4.858839675,4.850494035,4.314088657,4.810482353
ANTXRLP1,,5,Yes,3.944016816,4.436807171,4.429292155,4.856349352,4.436477312
BCL2L14,BCL2 like 14,5,Yes,3.818539907,3.943834262,4.351979505,4.477220674,4.855793345
FAM242A,family with sequence similarity 242 member A,5,Yes,4.853642484,4.273546255,4.32306067,3.674204028,4.66643656
CLEC12A,C-type lectin domain family 12 member A,5,Yes,3.465419864,4.147105134,4.851524639,4.814088642,4.449815356
TIAM2,TIAM Rac1 associated GEF 2,5,Yes,3.747066099,4.847872614,4.160792604,3.701597497,4.311510079
TMEM255B,transmembrane protein 255B,5,Yes,4.778579652,4.509884683,4.687370885,4.27014565,4.838110631
EFCAB5,EF-hand calcium binding domain 5,5,Yes,4.501635105,4.836201225,4.62808404,4.708874258,4.49361765
HLA-DPA2,,5,Yes,4.51591653,4.835796276,3.963619442,3.262008004,4.10754683
CCDC77,coiled-coil domain containing 77,5,Yes,4.356031623,3.035783358,4.834284817,4.325116499,3.596333672
KANK1,KN motif and ankyrin repeat domains 1,5,Yes,4.830481059,4.309261415,3.923752148,4.3160698,3.89609939
CLDN14-AS1,CLDN14 antisense RNA 1,5,Yes,4.827583136,4.177353882,4.495797811,3.837106566,4.138996431
TAP2,transporter 2%2C ATP binding cassette subfamily B member,5,Yes,3.380618865,4.80310021,3.622650372,3.977176255,4.602024223
SMARCB1,SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily b%2C member 1,5,Yes,3.466241586,4.311286374,4.146605505,4.287289999,4.794914916
MMP26,matrix metallopeptidase 26,5,Yes,4.794808211,3.720615699,4.294620182,4.154255576,3.819562648
CRELD2,cysteine rich with EGF like domains 2,5,Yes,4.73140483,4.787302105,4.320567892,3.689147762,4.076259245
ITGA1,integrin subunit alpha 1,5,Yes,3.914230014,4.785408062,3.974384467,4.720987517,4.361416155
BMPR1B,bone morphogenetic protein receptor type 1B,5,Yes,3.089360255,3.489965281,4.114231573,4.783165276,3.547743485
LOC353008,,5,Yes,4.36967848,4.23693114,4.521224786,3.278275834,4.772546285
FCER2,Fc epsilon receptor II,5,Yes,4.762860886,4.737081928,4.521273474,4.022606652,4.488277976
RPL21P69,,5,Yes,4.624323308,4.644301722,4.473233697,4.76030544,4.005964856
LOC105378283,uncharacterized LOC105378283,5,Yes,3.926093902,4.760005359,4.240202674,4.149452591,3.276445317
SNTG2,syntrophin gamma 2,5,Yes,4.758057933,3.975987985,4.421567003,4.498827782,4.755926496
LOC105370372,uncharacterized LOC105370372,5,Yes,4.52674862,4.75702024,4.618873381,3.807293733,4.442204768
CYP21A1P,,5,Yes,4.743947956,4.550495498,4.427799858,4.360416607,3.906046943
EIPR1,EARP complex and GARP complex interacting protein 1,5,Yes,4.726881756,3.613721891,4.60307304,4.579114954,4.741557438
KRT6C,keratin 6C,5,Yes,3.544717569,4.412499261,4.475321514,4.738685854,4.423557553
JAKMIP3,Janus kinase and microtubule interacting protein 3,5,Yes,4.474671431,4.733980757,4.369373465,4.127621456,4.333405878
PRAMEF13,PRAME family member 13,5,Yes,4.568214217,4.720913643,4.572449352,4.707881393,4.123052982
HCG4P11,,5,Yes,4.376091042,4.718662338,4.412896484,3.484233287,4.075397394
LOC100887076,,5,Yes,4.506152182,4.325323631,4.657558551,4.717216905,4.624595186
TTC39C,tetratricopeptide repeat domain 39C,5,Yes,4.266072585,4.124462842,4.413319951,4.577673875,4.715524562
HLA-F,major histocompatibility complex%2C class I%2C F,5,Yes,4.715181849,4.550236321,4.577253855,3.891468518,4.538326198
LINC00701,long intergenic non-protein coding RNA 701,5,Yes,4.39398579,4.673590646,2.936450103,4.713880894,3.013072068
OR7E43P,,5,Yes,4.241277976,2.879601645,4.411900088,4.710388181,4.321546067
FRMD1,FERM domain containing 1,5,Yes,4.361161835,4.065600389,4.031915369,4.702326352,4.253150573
LOC124906469,,5,Yes,4.352390685,3.654089731,4.162442959,4.702295338,4.203185204
LOC100129457,,5,Yes,4.120663206,4.61736498,4.570002602,4.695530315,4.34467517
LOC107984132,uncharacterized LOC107984132,5,Yes,4.693384819,3.704361187,3.911528812,3.968680128,3.839079122
LRRTM4,leucine rich repeat transmembrane neuronal 4,5,Yes,4.162131545,4.692094012,4.400023474,4.66453646,4.442251651
HCG26,HLA complex group 26,5,Yes,3.979398045,4.687314129,4.196721126,4.690947053,4.462999748
RGS20,regulator of G protein signaling 20,5,Yes,4.291556459,4.688881533,4.103875983,4.057525749,4.323385385
LINC01346,long intergenic non-protein coding RNA 1346,5,Yes,4.663297682,4.625259647,4.495783071,4.279656876,4.682872221
SMYD1,SET and MYND domain containing 1,5,Yes,4.575225545,4.682005285,3.942959171,3.175939744,4.163427671
LINC00243,long intergenic non-protein coding RNA 243,5,Yes,3.140674216,4.679571681,3.733105305,4.599644113,3.198315898
LOC105375341,uncharacterized LOC105375341,5,Yes,3.80905238,3.862898599,3.278899216,4.678675363,3.506600948
LOC101928570,uncharacterized LOC101928570,5,Yes,3.862012447,4.67141635,4.056521584,4.561015732,4.192947248
LOC105372316,uncharacterized LOC105372316,5,Yes,4.666462795,4.208660266,4.409554893,4.479475448,4.33834328
WASHC2C,WASH complex subunit 2C,5,Yes,4.666204993,2.937828279,3.50963719,2.91361039,3.152458025
LOC124906620,uncharacterized LOC124906620,5,Yes,3.881631762,3.897191852,4.341165076,4.663816354,4.179783825
MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2,5,Yes,3.655979757,4.662911683,4.355895245,4.445878448,4.173564631
NLRP13,NLR family pyrin domain containing 13,5,Yes,4.662235914,3.204782635,4.049945455,4.098413431,4.432265896
ZFAND2A-DT,ZFAND2A divergent transcript,5,Yes,4.228875036,4.658083355,4.441478787,4.198793711,4.180172927
LOC124900652,uncharacterized LOC124900652,5,Yes,4.072889931,4.386894218,4.656373676,4.0196743,4.385532569
FUT3,fucosyltransferase 3 (Lewis blood group),5,Yes,4.483814979,4.650377928,4.40154321,4.428663819,4.616223352
CFAP97D2,CFAP97 domain containing 2,5,Yes,4.64964166,3.505089291,4.101758906,3.06329808,4.143290219
MARCHF1,membrane associated ring-CH-type finger 1,5,Yes,4.539036715,4.078223151,4.648964291,4.107557528,4.27567985
DCDC2C,doublecortin domain containing 2C,5,Yes,3.755638015,4.646470928,3.854928563,4.16336804,4.396719484
SFTPD,surfactant protein D,5,Yes,3.119895752,2.90783441,3.535568345,4.007019394,4.646429776
NCR1,natural cytotoxicity triggering receptor 1,5,Yes,4.512962721,4.580477978,4.383645223,4.646305264,4.309865829
SYT9,synaptotagmin 9,5,Yes,4.631833751,3.701527256,4.109778727,4.345787631,4.136517789
NANOG,Nanog homeobox,5,Yes,4.040899827,4.631796652,3.96990635,4.063390704,4.19502596
CPEB2-DT,CPEB2 divergent transcript,5,Yes,4.631111849,3.322547519,4.106123026,3.591293603,4.127639846
CGB7,chorionic gonadotropin subunit beta 7,5,Yes,4.336124766,2.851361806,3.402816793,4.623156946,4.252108369
NTF6A,,5,Yes,4.606718765,4.140467257,4.472667735,4.268473368,4.615612147
KIR2DL3,killer cell immunoglobulin like receptor%2C two Ig domains and long cytoplasmic tail 3,5,Yes,4.428312461,4.255646833,4.442389975,4.613763861,4.253658588
LOC100507336,uncharacterized LOC100507336,5,Yes,4.327127532,4.288917916,4.188708064,4.611307332,4.235140506
LOC105375147,uncharacterized LOC105375147,5,Yes,4.245407687,4.609755704,4.32277479,4.280161838,4.313553376
C1DP2,,5,Yes,4.470666834,4.608265875,4.290315337,3.748111623,4.449851585
LOC105377864,uncharacterized LOC105377864,5,Yes,4.311678502,3.663583029,4.210698664,4.607981381,4.40829832
PSG4,pregnancy specific beta-1-glycoprotein 4,5,Yes,4.23488985,3.978021044,4.355056173,4.607329786,4.487386544
CASP9,caspase 9,5,Yes,4.422468762,4.606711162,4.056453202,4.236168684,4.417247598
LOC124906977,uncharacterized LOC124906977,5,Yes,3.855762736,4.606325034,3.858826226,4.162010504,4.273994612
NFILZ,NFIL3 like basic leucine zipper,5,Yes,4.602769806,4.235175166,4.214546423,4.491617341,3.829378422
LOC105375855,uncharacterized LOC105375855,5,Yes,4.598005364,4.120186949,4.219221599,4.301010429,4.393198735
TBC1D22A,TBC1 domain family member 22A,5,Yes,4.596292468,3.550357763,4.092159804,4.234743379,4.144970871
LOC105375027,uncharacterized LOC105375027,5,Yes,4.507876941,4.092082733,4.56044403,3.430213849,4.595719759
LOC105370461,uncharacterized LOC105370461,5,Yes,3.859846949,4.412961646,4.208388609,4.593299574,3.964093723
MICC,,5,Yes,4.592777184,3.980701504,3.914138457,4.293920278,4.191373337
KAZN,kazrin%2C periplakin interacting protein,5,Yes,4.460273563,3.917696205,4.26097828,4.592493831,4.258216184
MIPEPP3,long intergenic non-protein coding RNA 539,5,Yes,3.379190907,4.391950568,4.048506949,4.577507377,4.290669344
GGT1,gamma-glutamyltransferase 1,5,Yes,3.30676027,4.577003538,4.322484842,4.153253971,4.070674307
