genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
UCKL1,uridine-cytidine kinase 1 like 1,5,Yes,9.143920791912112,8.72775435791034,9.03148076189361,7.18938529669994,8.452252472558968
TMEM132D,transmembrane protein 132D,5,Yes,8.050408139666544,9.041432473745537,8.773833879426869,9.140501914326135,8.691432658199492
USP8P1,,5,Yes,8.866313004978016,8.71564208823956,8.61273609876412,9.132530834214961,8.499496556028715
LOC124908169,ankyrin repeat domain-containing protein 20B-like,5,Yes,6.72315542594005,9.111465018851785,5.076518906125778,5.944437340544344,5.8127889370786505
LOC124901646,putative uncharacterized protein FLJ44672,5,Yes,8.274000184753886,8.042350287259334,8.872132821003678,9.099835310903707,9.064723403153275
RPL3P2,,5,Yes,8.966302619720578,7.592592281516669,8.840015615205363,8.983297931908822,9.094319766082792
LOC124906640,putative uncharacterized protein FLJ44672,5,Yes,NA,NA,8.064677161194755,9.055845133917169,8.223330333791063
FAM66A,family with sequence similarity 66 member A,5,Yes,5.018792511465408,7.442744663107414,6.9006619992256235,9.022011791630328,8.618700437051276
HELZ2,helicase with zinc finger 2,5,Yes,7.80247137306288,8.990296307135214,7.82295730122683,7.01876341606084,8.118151375011701
LOC124907456,18S ribosomal RNA,5,Yes,8.988810026814724,6.554878190620046,6.798693690437673,6.199585261046752,8.215500607019042
LOC105373390,uncharacterized LOC105373390,5,Yes,8.302511737844789,8.269979096826805,8.620809952006649,8.952283155658613,8.281696641884311
LOC107987401,uncharacterized LOC107987401,5,Yes,7.0353193052297875,6.932070626422707,5.729848452129387,6.291795634868461,8.935603251861851
SGCZ,sarcoglycan zeta,5,Yes,8.924716892588613,7.952312297169691,8.52717910420962,7.3531758935526765,7.704997918403929
RNU6-283P,,5,Yes,8.3512358387383685,8.545717782146884,8.362639463872409,8.896936618985215,8.488060857102226
AQP7P2,uncharacterized LOC128966676,5,Yes,8.892594785203016,5.694645720062798,7.532392087773373,7.199428940667551,7.559058067687939
LOC105370733,uncharacterized LOC105370733,5,Yes,7.399585802241183,6.95402429307135,7.077213859507179,8.86427210449684,7.840999151729563
LOC124908136,,5,Yes,8.862097984349075,6.844264302656917,6.016736728899676,3.948694739357652,5.813196196785042
LOC101928906,uncharacterized LOC101928906,5,Yes,8.471767895621538,8.84614172274019,7.762768010067654,6.028874766164156,7.7077110893827525
DSCAM,DS cell adhesion molecule,5,Yes,6.471964924017132,8.113737578702438,8.233198848260612,8.840250495094779,8.394700137114192
LYPD8,LY6/PLAUR domain containing 8,5,Yes,8.354639352623007,4.9149641942812545,8.814401818229536,8.610888673779296,6.349194626285553
ZNF496-DT,ZNF496 divergent transcript,5,Yes,8.760047324937249,7.528196347531571,7.393708720912391,7.59963838934677,7.779821045195369
LOC128966764,putative uncharacterized protein FLJ44672,5,Yes,8.722736570826678,7.926736999015613,8.683703810957013,4.215734087714986,7.438502540655119
LOC124908084,uncharacterized LOC124908084,5,Yes,7.847223861857364,7.742713821631269,7.94753135960928,8.703636228775439,8.251783194006922
ZDHHC20P2,,5,Yes,6.190899011978769,7.755922859875223,7.752065417491735,8.698594036059042,7.942190315983696
HCP5B,HLA complex P5B,5,Yes,7.606758298327549,8.692127488663212,8.01144243028741,5.71791711263524,7.766137682703905
LOC124907382,uncharacterized LOC124907382,5,Yes,8.679650851183784,4.845325215336284,7.070642685461719,6.493883165112646,4.432987601485722
LOC442132,,5,Yes,8.666965944000971,6.246524064504678,7.2384773801430455,8.619415529057537,7.6164820828720075
DGKD,diacylglycerol kinase delta,5,Yes,4.59157269296954,5.563254062511595,5.512441684460554,8.66215327468222,6.936412483928338
GALR1,galanin receptor 1,5,Yes,8.651077734839271,5.486152454241387,6.129771980260839,4.916768025384991,7.057330380673285
CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,5,Yes,8.648524901412996,7.2993518605878895,8.51509826947127,7.02865731266294,8.029757447660055
LOC124906675,putative uncharacterized protein FLJ44672,5,Yes,8.646105282401425,8.084138173595534,8.417385754395218,4.707454162859454,6.675370066279612
LOC124906597,putative uncharacterized protein FLJ44672,5,Yes,7.360509149856683,7.665268529432371,8.31671461344279,8.633461715593219,7.732270030743443
LOC124903230,collagen alpha-1(III) chain-like,5,Yes,8.183343135710585,8.630659847486259,7.498603134506823,6.938634900668335,8.07592899356543
LOC124908083,uncharacterized LOC124908083,5,Yes,7.469016306783756,7.352838857042844,8.628119624424793,7.266547942354375,7.84527489794751
EYS,eyes shut homolog,5,Yes,6.80451144836853,5.4281660763217126,6.7766598723702,8.616756824504563,5.739011045937131
LOC124905534,,5,Yes,4.124196838999779,8.601132802346193,4.717014469283118,3.779951955220224,5.934009360687419
COL6A1,collagen type VI alpha 1 chain,5,Yes,8.584667669013736,6.608159554214649,6.852847164512289,7.844478508578537,7.290277861193378
MROH1,maestro heat like repeat family member 1,5,Yes,7.770390502571985,8.579630921695424,7.713784517321547,7.905140914816542,6.692124022434309
LOC283683,uncharacterized LOC283683,5,Yes,8.576034330928417,6.417399991543483,7.83268296442093,8.053860979035273,6.849359771118843
GXYLT1P6,,5,Yes,8.566389319465623,3.7243230117125194,7.699478617966316,6.3394617146446315,7.521047610318523
LOC124905730,,5,Yes,6.11794802461569,7.638360915780524,5.928969091951841,8.560632592098873,7.626686732955936
LOC102723668,,5,Yes,6.106893500229418,6.2083133153917975,6.937775144399555,8.52547031484622,5.895252679639192
LOC124906642,putative uncharacterized protein FLJ44672,5,Yes,NA,NA,8.519793625874145,NA,NA
LOC124900865,,5,Yes,6.9421456219153495,8.517425778296747,4.408044167194256,8.092204879167454,7.4329675766335095
ART1,ADP-ribosyltransferase 1,5,Yes,8.514823386872,5.739385440754075,6.525087982200981,7.281647409200236,6.47230749339363
LOC124906640,,5,Yes,8.504865586501536,8.2900633324878,NA,NA,NA
IGL,immunoglobulin lambda locus,5,Yes,8.503021490121618,7.396023919809007,8.077386374699145,7.092099903008737,7.984478193897932
HLA-W,,5,Yes,8.206305045766577,7.025242024732478,8.241329304675226,7.944276442489593,8.500736560189342
CYP21A2,cytochrome P450 family 21 subfamily A member 2,5,Yes,5.697778373973953,8.485032248583959,6.746108101406851,7.785128602692656,7.3996647969218285
MRPL28,mitochondrial ribosomal protein L28,5,Yes,8.460657687752272,7.003034354912646,7.584968143652518,6.442850962030363,6.778588188385759
LOC124901651,putative uncharacterized protein FLJ44672,5,Yes,8.422884138505832,6.742179595596023,7.898263662062173,7.997897058488025,7.985046618549758
LOC105375602,uncharacterized LOC105375602,5,Yes,8.078793400035352,7.506044896545018,7.066617455632076,7.471683910103841,8.33761044827631
KIR2DL3,killer cell immunoglobulin like receptor%2C two Ig domains and long cytoplasmic tail 3,5,Yes,6.776107574226139,7.471318322795977,8.051196894548536,8.325646903554498,8.018973561009865
LOC124907363,,5,Yes,7.049883071077433,7.153094014977883,7.421010893362569,8.301471491855514,8.255187354356304
LOC101928507,putative uncharacterized protein FLJ44672,5,Yes,8.298478144345374,7.736856113036949,8.221195560426107,4.637016909583353,7.873264552688076
CIP2A,cellular inhibitor of PP2A,5,Yes,8.245505768624062,4.509765768212247,7.844305172812568,7.461421527483791,7.316854916732819
LOC124901300,uncharacterized LOC124901300,5,Yes,7.141127775979421,7.314075909086283,6.922624076596032,8.236822744225982,6.273639652360781
PPP6R2,protein phosphatase 6 regulatory subunit 2,5,Yes,8.217239294463662,5.6832352718824515,7.097195341615875,6.716063488701278,6.405886832866421
ADPRHL1,ADP-ribosylhydrolase like 1,5,Yes,7.661698743982306,8.215247084890716,7.699823725155136,7.053350206352016,7.989415968733248
LOC124907400,,5,Yes,6.589735919963263,5.393444293531876,6.685464061745918,8.212568340023527,6.386284975973439
MIR6724-1,microRNA 6724-1,5,Yes,8.205972939552597,5.202703112314952,6.105020572795746,5.312758993633423,8.103142277206604
LOC124907484,5.8S ribosomal RNA,5,Yes,8.204633755088482,5.567320335561492,5.544879243600811,4.042026390865443,6.281546317165871
LOC124907243,18S ribosomal RNA,5,Yes,6.357673636224632,8.182286587841414,5.480555158915856,4.502087391673047,7.002385468824777
LOC128966614,uncharacterized LOC128966614,5,Yes,6.303715790775291,5.3388298535703615,3.903276791404067,4.391060094578183,8.145487388374997
FGFR3P1,,5,Yes,7.227305530503098,7.4355633642117835,7.453357561610229,8.092320797308089,7.450615633963011
HCG4,HLA complex group 4,5,Yes,8.072918969008962,7.962874661922432,7.328375492750446,4.715627466587719,7.362670458140943
CNN2P3,,5,Yes,8.057426689549377,5.978576253917579,7.839309110658429,7.286802728808642,7.466969542889984
LOC124905962,collagen alpha-2(I) chain-like,5,Yes,6.608517977125852,6.5180798985464286,8.04439711398833,6.189294789971182,5.94729046379916
LOC124907346,,5,Yes,4.1139484918164655,8.041011351887787,5.789825825276548,6.3489043077728,4.772378456655035
LINC01149,long intergenic non-protein coding RNA 1149,5,Yes,6.030378177450477,6.059027827899842,7.081213105392171,8.01945511263659,6.305490377218126
P2RX5-TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate),5,Yes,6.164078389478161,6.491580430064915,7.102092066631599,8.011417992841608,7.496505282553183
LOC105377609,uncharacterized LOC105377609,5,Yes,7.98828170737668,7.038706371029071,7.997343324838864,7.351157530645451,6.9672671772933645
LOC105378157,uncharacterized LOC105378157,5,Yes,5.967773476163257,7.240035955091775,7.994217627975158,6.764791403665407,7.851302965481522
LOC124907345,,5,Yes,4.823158612913894,7.993404633327059,6.021547793088252,6.395333168602224,5.361264682267765
LOC102724843,uncharacterized LOC102724843,5,Yes,7.977136874769102,5.049461816112564,7.980458771612378,3.86494382125157,7.74193445197545
MICA,MHC class I polypeptide-related sequence A,5,Yes,7.979643691481725,7.891576201750272,7.891307728062136,7.358167203771107,6.1412679419634815
LOC101929650,uncharacterized LOC101929650,5,Yes,7.2693449922987385,7.970883056034279,7.8736603706716695,6.478214175489963,6.009667135936453
BAGE5,BAGE family member 5,5,Yes,7.545682816935478,7.958880357488724,7.3370572642526835,7.492562696745359,6.60186907235662
LOC105371175,uncharacterized LOC105371175,5,Yes,6.063005943899762,7.950710458318586,6.176699026234388,6.381527829047391,5.603933068643336
LOC124906593,putative uncharacterized protein FLJ44672,5,Yes,7.948391168819536,7.109088293162945,7.498383970988339,7.683934467953263,7.193318839329516
DEFB108E,,5,Yes,5.448995475140053,7.751774287996649,5.567459349660853,7.944534229798163,6.677858550237523
LOC112268458,keratinocyte proline-rich protein,5,Yes,7.9101027794812575,6.47936656230771,7.509146397355349,6.462148354340114,6.6524213407831025
LOC124901642,,5,Yes,7.459450501493595,6.874378583527655,7.325742067234696,7.896153585293613,7.289336022396487
PDE4DIP,phosphodiesterase 4D interacting protein,5,Yes,6.589903838201141,6.016051030568381,5.683900775100942,7.893873202630438,6.413592930985987
ETFB,electron transfer flavoprotein subunit beta,5,Yes,7.875648180079952,6.237794106207723,6.750285633449472,7.310533655745102,7.026849947405244
NBPF20,NBPF member 20,5,Yes,7.395626211361275,7.864606007604394,7.466156306451036,6.776373874609663,7.454556696378924
HLA-DPB1,major histocompatibility complex%2C class II%2C DP beta 1,5,Yes,7.852090865785913,6.27792036824714,7.389173269956074,7.287493143289018,7.830279216588866
KREMEN1,kringle containing transmembrane protein 1,5,Yes,5.0757422402167265,7.840624605365207,5.972127355431611,5.728572017557356,7.075453151523269
LOC124906635,putative uncharacterized protein FLJ44672,5,Yes,7.710172051926098,7.592352994381399,7.824785946266719,3.7599153866493182,6.797148903088518
LOC124906644,putative uncharacterized protein FLJ44672,5,Yes,7.228739993153817,7.0056849961135805,7.7379823804793,7.739332755779372,7.82308490741294
HCG4P7,,5,Yes,7.095146256640542,7.80627492991888,6.825879028662836,5.663038320186443,6.743976502602789
LOC124906654,topoisomerase 1-associated factor 1-like,5,Yes,7.753239800422088,6.376425254243658,7.194942143306044,5.411274807529546,6.776420615046624
NOTCH1,notch receptor 1,5,Yes,6.501662607767614,7.073075933187306,7.151400596140113,6.266360941965258,7.751495121389928
EXD3,exonuclease 3'-5' domain containing 3,5,Yes,5.8292528724915496,7.733303607774304,6.7221173753889545,7.409819040454896,6.2275111316975345
LOC124900640,uncharacterized LOC124900640,5,Yes,7.724295872404107,5.749346141085933,6.864521525833017,5.899043544011516,5.052639254333107
AP2A2,adaptor related protein complex 2 subunit alpha 2,5,Yes,7.714497780183657,3.712661642064932,7.549883721691743,4.75878828573601,6.2159793974746185
LOC128966642,putative uncharacterized protein FLJ92257,5,Yes,7.705253246704849,6.974609285147414,7.66896158654443,5.469559238046519,6.056657181709747
LOC124907017,,5,Yes,4.755446112728812,5.169220140637246,6.04821203571181,7.696422870144658,6.244099000517406
ARHGEF7,Rho guanine nucleotide exchange factor 7,5,Yes,4.342254093442576,5.460736118415159,7.281071061147098,7.685864839155274,7.109667337369679
SSU72P6,,5,Yes,6.938993485908542,5.102435829313453,7.684661926994166,5.628184190578658,5.747717061283823
LOC101930028,uncharacterized LOC101930028,5,Yes,7.683953173427123,6.599802889292594,7.541134552560752,6.721250999498697,6.899489682725958
KCNG2,potassium voltage-gated channel modifier subfamily G member 2,5,Yes,7.051329779238199,7.672731373496885,6.82728447976214,5.348423622823593,7.083289417685124
LOC124908527,5.8S ribosomal RNA,5,Yes,6.552292567723058,3.7943186964643076,7.669692444218557,3.8554849336188597,4.000870285420384
THNSL2,threonine synthase like 2,5,Yes,7.6498929377576586,7.09559960859301,5.174410055796024,4.536296900535727,3.5866319988818156
FAM149A,family with sequence similarity 149 member A,5,Yes,7.31024231353146,7.139754373593081,7.0105987849491624,6.677399956091806,7.643807193965467
LOC100533650,,5,Yes,NA,NA,NA,NA,7.633980919560033
GOLGA8B,golgin A8 family member B,5,Yes,6.65110666226875,7.633427888280283,6.003958065391295,7.025962155456087,6.6509948581622655
DHFRP2,,5,Yes,7.146020131121858,6.554698924719829,7.106565225237221,7.632754693357099,7.1545824621453
LOC124905494,uncharacterized LOC124905494,5,Yes,7.432830023233178,6.962389470134507,7.616106628648023,6.354241164278246,7.531131726343898
DLC1,DLC1 Rho GTPase activating protein,5,Yes,7.100082655835778,7.1103802555223155,7.015329246228859,7.6067015790034995,7.023983295389807
LOC124906841,uncharacterized LOC124906841,5,Yes,7.606632116053464,4.681275210395196,6.493269420151418,5.561476031247138,7.110739787153258
HLA-T,,5,Yes,7.274058046979282,7.603774472770745,6.611755636939156,4.659582982214956,6.4301787851470555
LOC124908129,,5,Yes,7.050678585099397,3.7585407576511622,4.946294505600952,6.403388432652956,7.5933032085810295
TRIM58,tripartite motif containing 58,5,Yes,7.0762694265109864,7.565804925613519,5.709642036368538,7.018440608569737,6.16997410189884
HLA-S,,5,Yes,5.437657371125806,6.9142381627040885,6.827547608342386,7.5646531232681165,7.069884485564954
TOLLIP,toll interacting protein,5,Yes,6.660517544529365,6.141980487164844,7.554985499581324,7.244914584069459,6.9304050667001045
LOC124907959,uncharacterized LOC124907959,5,Yes,7.213786267783638,6.823228417854045,7.542103567525565,7.3817617805446964,6.448212858827444
ALDH16A1,aldehyde dehydrogenase 16 family member A1,5,Yes,7.538353055932602,6.5992791603462795,7.15750324406707,6.783737657881738,6.813097699409008
LOC124908311,18S ribosomal RNA,5,Yes,5.71842878823742,4.871077896053857,5.280320079428121,7.531786454115233,3.6480038582161227
BCRP2,uncharacterized LOC124908411,5,Yes,7.415912682916777,7.523706440765597,6.714734648387418,6.561013284278903,7.034627517969566
HLA-H,,5,Yes,7.082702607125305,7.5165451803684995,6.923882941556577,6.352759182102547,6.978048547711777
PAK2,p21 (RAC1) activated kinase 2,5,Yes,6.6037240070844625,7.509924900080293,5.472605407346328,7.039009938411978,6.475988836151896
MICF,,5,Yes,4.193349066104451,7.5046698015081414,5.618756513508891,6.7226364448163425,5.926296785786712
TSBP1-AS1,TSBP1 and BTNL2 antisense RNA 1,5,Yes,7.500102349504358,6.9794181758996015,7.085012165923049,7.029778120563903,7.324153849425172
LOC124905564,neuroblastoma breakpoint family member 1-like,5,Yes,6.059569745032302,6.003521395173731,5.554217333460387,7.492810750457791,6.592292115106343
