id	common_name	allele_count	sample_size	impact	gene	feature	consequence	chrom	pos	end	svtype	svlen	total_allele_count	allele_frequency	type_simplified
Sniffles2.DEL.1680M0	Eastern	3	3	HIGH	DCP1B	XM_001153642.7,XM_024347625.3	feature_truncation,coding_sequence_variant,intron_variant	chr10_hap1_hsa12	9116395	9119291	DEL	-2896	3	0.0625	Non-repeat
Sniffles2.DEL.16F1M12	Western	0	15	HIGH	LOC112209414	XR_002944143.3	feature_truncation,non_coding_transcript_exon_variant	chr5_hap1_hsa6	26206092	26206187	DEL	-95	1	0.02083333333333333	Other repeats
Sniffles2.DEL.16F1M12	Western x Central	0	4	HIGH	LOC112209414	XR_002944143.3	feature_truncation,non_coding_transcript_exon_variant	chr5_hap1_hsa6	26206092	26206187	DEL	-95	1	0.02083333333333333	Other repeats
Sniffles2.DEL.16F1M12	Central	1	2	HIGH	LOC112209414	XR_002944143.3	feature_truncation,non_coding_transcript_exon_variant	chr5_hap1_hsa6	26206092	26206187	DEL	-95	1	0.02083333333333333	Other repeats
Sniffles2.DEL.16F1M12	Eastern	0	3	HIGH	LOC112209414	XR_002944143.3	feature_truncation,non_coding_transcript_exon_variant	chr5_hap1_hsa6	26206092	26206187	DEL	-95	1	0.02083333333333333	Other repeats
Sniffles2.DEL.173FM1	Western	14	15	HIGH	UNC13B	XM_016960796.4,XM_016960801.4,XM_016960802.4,XM_016960803.4,XM_054658819.2,XM_054658820.2,XM_063788629.1,XM_063788630.1,XM_063788631.1,XM_063788632.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	80583092	80583240	DEL	-148	17	0.3541666666666667	Non-repeat
Sniffles2.DEL.173FM1	Western x Central	3	4	HIGH	UNC13B	XM_016960796.4,XM_016960801.4,XM_016960802.4,XM_016960803.4,XM_054658819.2,XM_054658820.2,XM_063788629.1,XM_063788630.1,XM_063788631.1,XM_063788632.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	80583092	80583240	DEL	-148	17	0.3541666666666667	Non-repeat
Sniffles2.DEL.173FM1	Central	0	2	HIGH	UNC13B	XM_016960796.4,XM_016960801.4,XM_016960802.4,XM_016960803.4,XM_054658819.2,XM_054658820.2,XM_063788629.1,XM_063788630.1,XM_063788631.1,XM_063788632.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	80583092	80583240	DEL	-148	17	0.3541666666666667	Non-repeat
Sniffles2.DEL.173FM1	Eastern	0	3	HIGH	UNC13B	XM_016960796.4,XM_016960801.4,XM_016960802.4,XM_016960803.4,XM_054658819.2,XM_054658820.2,XM_063788629.1,XM_063788630.1,XM_063788631.1,XM_063788632.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	80583092	80583240	DEL	-148	17	0.3541666666666667	Non-repeat
Sniffles2.DEL.177CM1	Western	1	15	HIGH	UBAP2	XM_009456463.5,XM_054658759.2,XM_054658760.2,XM_054658762.2,XM_054658763.2,XM_054658764.2,XM_054658766.2,XM_054658767.2,XM_054658768.2,XM_054658769.2,XM_054658770.2,XM_063788657.1,XM_063788658.1,XM_063788659.1,XM_063788661.1,XM_063788662.1,XM_063788663.1,XM_063788664.1,XM_063788665.1,XM_063788666.1,XM_063788667.1,XM_063788668.1,XM_063788669.1,XM_063788670.1,XM_063788672.1,XM_063788673.1,XM_063788674.1,XM_063788675.1,XM_063788676.1,XM_063788677.1,XM_063788678.1,XM_063788679.1,XM_063788680.1,XM_063788681.1,XM_063788682.1,XM_063788683.1,XM_063788684.1,XM_063788685.1,XM_063788686.1,XM_063788687.1,XM_063788688.1,XM_063788689.1,XM_063788690.1,XM_063788691.1,XM_063788692.1,XM_063788693.1,XM_063788694.1,XM_063788695.1,XM_063788696.1,XM_063788697.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	82078725	82078812	DEL	-87	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.177CM1	Western x Central	0	4	HIGH	UBAP2	XM_009456463.5,XM_054658759.2,XM_054658760.2,XM_054658762.2,XM_054658763.2,XM_054658764.2,XM_054658766.2,XM_054658767.2,XM_054658768.2,XM_054658769.2,XM_054658770.2,XM_063788657.1,XM_063788658.1,XM_063788659.1,XM_063788661.1,XM_063788662.1,XM_063788663.1,XM_063788664.1,XM_063788665.1,XM_063788666.1,XM_063788667.1,XM_063788668.1,XM_063788669.1,XM_063788670.1,XM_063788672.1,XM_063788673.1,XM_063788674.1,XM_063788675.1,XM_063788676.1,XM_063788677.1,XM_063788678.1,XM_063788679.1,XM_063788680.1,XM_063788681.1,XM_063788682.1,XM_063788683.1,XM_063788684.1,XM_063788685.1,XM_063788686.1,XM_063788687.1,XM_063788688.1,XM_063788689.1,XM_063788690.1,XM_063788691.1,XM_063788692.1,XM_063788693.1,XM_063788694.1,XM_063788695.1,XM_063788696.1,XM_063788697.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	82078725	82078812	DEL	-87	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.177CM1	Central	0	2	HIGH	UBAP2	XM_009456463.5,XM_054658759.2,XM_054658760.2,XM_054658762.2,XM_054658763.2,XM_054658764.2,XM_054658766.2,XM_054658767.2,XM_054658768.2,XM_054658769.2,XM_054658770.2,XM_063788657.1,XM_063788658.1,XM_063788659.1,XM_063788661.1,XM_063788662.1,XM_063788663.1,XM_063788664.1,XM_063788665.1,XM_063788666.1,XM_063788667.1,XM_063788668.1,XM_063788669.1,XM_063788670.1,XM_063788672.1,XM_063788673.1,XM_063788674.1,XM_063788675.1,XM_063788676.1,XM_063788677.1,XM_063788678.1,XM_063788679.1,XM_063788680.1,XM_063788681.1,XM_063788682.1,XM_063788683.1,XM_063788684.1,XM_063788685.1,XM_063788686.1,XM_063788687.1,XM_063788688.1,XM_063788689.1,XM_063788690.1,XM_063788691.1,XM_063788692.1,XM_063788693.1,XM_063788694.1,XM_063788695.1,XM_063788696.1,XM_063788697.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	82078725	82078812	DEL	-87	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.177CM1	Eastern	0	3	HIGH	UBAP2	XM_009456463.5,XM_054658759.2,XM_054658760.2,XM_054658762.2,XM_054658763.2,XM_054658764.2,XM_054658766.2,XM_054658767.2,XM_054658768.2,XM_054658769.2,XM_054658770.2,XM_063788657.1,XM_063788658.1,XM_063788659.1,XM_063788661.1,XM_063788662.1,XM_063788663.1,XM_063788664.1,XM_063788665.1,XM_063788666.1,XM_063788667.1,XM_063788668.1,XM_063788669.1,XM_063788670.1,XM_063788672.1,XM_063788673.1,XM_063788674.1,XM_063788675.1,XM_063788676.1,XM_063788677.1,XM_063788678.1,XM_063788679.1,XM_063788680.1,XM_063788681.1,XM_063788682.1,XM_063788683.1,XM_063788684.1,XM_063788685.1,XM_063788686.1,XM_063788687.1,XM_063788688.1,XM_063788689.1,XM_063788690.1,XM_063788691.1,XM_063788692.1,XM_063788693.1,XM_063788694.1,XM_063788695.1,XM_063788696.1,XM_063788697.1	feature_truncation,coding_sequence_variant,intron_variant	chr11_hap1_hsa9	82078725	82078812	DEL	-87	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.17E0M5	Western	3	15	HIGH	LOC134808283	XR_010150904.1,XR_010150905.1	feature_truncation,non_coding_transcript_exon_variant	chr15_hap1_hsa14	32774985	32778930	DEL	-3945	3	0.0625	Non-repeat
Sniffles2.DEL.17E0M5	Western x Central	0	4	HIGH	LOC134808283	XR_010150904.1,XR_010150905.1	feature_truncation,non_coding_transcript_exon_variant	chr15_hap1_hsa14	32774985	32778930	DEL	-3945	3	0.0625	Non-repeat
Sniffles2.DEL.17E0M5	Central	0	2	HIGH	LOC134808283	XR_010150904.1,XR_010150905.1	feature_truncation,non_coding_transcript_exon_variant	chr15_hap1_hsa14	32774985	32778930	DEL	-3945	3	0.0625	Non-repeat
Sniffles2.DEL.17E0M5	Eastern	0	3	HIGH	LOC134808283	XR_010150904.1,XR_010150905.1	feature_truncation,non_coding_transcript_exon_variant	chr15_hap1_hsa14	32774985	32778930	DEL	-3945	3	0.0625	Non-repeat
Sniffles2.DEL.17F0M14	Western	0	15	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8368854	8371735	DEL	-2881	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.17F0M14	Western x Central	2	4	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8368854	8371735	DEL	-2881	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.17F0M14	Central	0	2	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8368854	8371735	DEL	-2881	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.17F0M14	Eastern	0	3	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8368854	8371735	DEL	-2881	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.17F1M14	Western	3	15	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8370161	8371479	DEL	-1318	5	0.10416666666666669	Non-repeat
Sniffles2.DEL.17F1M14	Western x Central	2	4	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8370161	8371479	DEL	-1318	5	0.10416666666666669	Non-repeat
Sniffles2.DEL.17F1M14	Central	0	2	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8370161	8371479	DEL	-1318	5	0.10416666666666669	Non-repeat
Sniffles2.DEL.17F1M14	Eastern	0	3	HIGH	LOC134810643	XR_010159151.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr7_hap1_hsa8	8370161	8371479	DEL	-1318	5	0.10416666666666669	Non-repeat
Sniffles2.DEL.180CM12	Western	0	15	HIGH	LOC107975096	XM_063812263.1	feature_truncation,5_prime_UTR_variant	chr5_hap1_hsa6	34096273	34096325	DEL	-52	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.180CM12	Western x Central	0	4	HIGH	LOC107975096	XM_063812263.1	feature_truncation,5_prime_UTR_variant	chr5_hap1_hsa6	34096273	34096325	DEL	-52	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.180CM12	Central	1	2	HIGH	LOC107975096	XM_063812263.1	feature_truncation,5_prime_UTR_variant	chr5_hap1_hsa6	34096273	34096325	DEL	-52	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.180CM12	Eastern	0	3	HIGH	LOC107975096	XM_063812263.1	feature_truncation,5_prime_UTR_variant	chr5_hap1_hsa6	34096273	34096325	DEL	-52	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.1844MB	Western	4	15	HIGH	LOC739343	XM_063801722.1	feature_truncation,5_prime_UTR_variant	chr20_hap1_hsa19	43938120	43938433	DEL	-313	8	0.16666666666666666	SINE/Alu
Sniffles2.DEL.1844MB	Western x Central	1	4	HIGH	LOC739343	XM_063801722.1	feature_truncation,5_prime_UTR_variant	chr20_hap1_hsa19	43938120	43938433	DEL	-313	8	0.16666666666666666	SINE/Alu
Sniffles2.DEL.1844MB	Central	2	2	HIGH	LOC739343	XM_063801722.1	feature_truncation,5_prime_UTR_variant	chr20_hap1_hsa19	43938120	43938433	DEL	-313	8	0.16666666666666666	SINE/Alu
Sniffles2.DEL.1844MB	Eastern	1	3	HIGH	LOC739343	XM_063801722.1	feature_truncation,5_prime_UTR_variant	chr20_hap1_hsa19	43938120	43938433	DEL	-313	8	0.16666666666666666	SINE/Alu
Sniffles2.DEL.184EMB	Western	7	15	HIGH	CYP2B6	XM_016936038.4	feature_truncation,3_prime_UTR_variant	chr20_hap1_hsa19	44061301	44061427	DEL	-126	7	0.14583333333333334	SINE/Alu
Sniffles2.DEL.184EMB	Western x Central	0	4	HIGH	CYP2B6	XM_016936038.4	feature_truncation,3_prime_UTR_variant	chr20_hap1_hsa19	44061301	44061427	DEL	-126	7	0.14583333333333334	SINE/Alu
Sniffles2.DEL.184EMB	Central	0	2	HIGH	CYP2B6	XM_016936038.4	feature_truncation,3_prime_UTR_variant	chr20_hap1_hsa19	44061301	44061427	DEL	-126	7	0.14583333333333334	SINE/Alu
Sniffles2.DEL.184EMB	Eastern	0	3	HIGH	CYP2B6	XM_016936038.4	feature_truncation,3_prime_UTR_variant	chr20_hap1_hsa19	44061301	44061427	DEL	-126	7	0.14583333333333334	SINE/Alu
Sniffles2.DEL.185EM1	Western	0	15	HIGH	LOC104007838	XM_054658002.1	feature_truncation,3_prime_UTR_variant	chr11_hap1_hsa9	87813300	87813379	DEL	-79	2	0.04166666666666666	Retroposon/SVA
Sniffles2.DEL.185EM1	Western x Central	1	4	HIGH	LOC104007838	XM_054658002.1	feature_truncation,3_prime_UTR_variant	chr11_hap1_hsa9	87813300	87813379	DEL	-79	2	0.04166666666666666	Retroposon/SVA
Sniffles2.DEL.185EM1	Central	0	2	HIGH	LOC104007838	XM_054658002.1	feature_truncation,3_prime_UTR_variant	chr11_hap1_hsa9	87813300	87813379	DEL	-79	2	0.04166666666666666	Retroposon/SVA
Sniffles2.DEL.185EM1	Eastern	1	3	HIGH	LOC104007838	XM_054658002.1	feature_truncation,3_prime_UTR_variant	chr11_hap1_hsa9	87813300	87813379	DEL	-79	2	0.04166666666666666	Retroposon/SVA
Sniffles2.DEL.186AM14	Western	0	15	HIGH	DLGAP2	XM_024345419.3,XM_024345420.3,XM_024345426.3,XM_024345427.3,XM_024345429.3,XM_024345430.3,XM_054656502.2,XM_054656503.2,XM_063816089.1,XM_063816090.1,XM_063816091.1,XM_063816092.1,XM_063816097.1,XM_063816099.1,XM_063816100.1,XM_063816101.1,XM_063816102.1	feature_truncation,coding_sequence_variant,intron_variant,stop_lost,3_prime_UTR_variant	chr7_hap1_hsa8	8615775	8616660	DEL	-885	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.186AM14	Western x Central	1	4	HIGH	DLGAP2	XM_024345419.3,XM_024345420.3,XM_024345426.3,XM_024345427.3,XM_024345429.3,XM_024345430.3,XM_054656502.2,XM_054656503.2,XM_063816089.1,XM_063816090.1,XM_063816091.1,XM_063816092.1,XM_063816097.1,XM_063816099.1,XM_063816100.1,XM_063816101.1,XM_063816102.1	feature_truncation,coding_sequence_variant,intron_variant,stop_lost,3_prime_UTR_variant	chr7_hap1_hsa8	8615775	8616660	DEL	-885	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.186AM14	Central	0	2	HIGH	DLGAP2	XM_024345419.3,XM_024345420.3,XM_024345426.3,XM_024345427.3,XM_024345429.3,XM_024345430.3,XM_054656502.2,XM_054656503.2,XM_063816089.1,XM_063816090.1,XM_063816091.1,XM_063816092.1,XM_063816097.1,XM_063816099.1,XM_063816100.1,XM_063816101.1,XM_063816102.1	feature_truncation,coding_sequence_variant,intron_variant,stop_lost,3_prime_UTR_variant	chr7_hap1_hsa8	8615775	8616660	DEL	-885	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.186AM14	Eastern	0	3	HIGH	DLGAP2	XM_024345419.3,XM_024345420.3,XM_024345426.3,XM_024345427.3,XM_024345429.3,XM_024345430.3,XM_054656502.2,XM_054656503.2,XM_063816089.1,XM_063816090.1,XM_063816091.1,XM_063816092.1,XM_063816097.1,XM_063816099.1,XM_063816100.1,XM_063816101.1,XM_063816102.1	feature_truncation,coding_sequence_variant,intron_variant,stop_lost,3_prime_UTR_variant	chr7_hap1_hsa8	8615775	8616660	DEL	-885	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.18E2M14	Western	3	15	HIGH	MYOM2	XM_024344984.3,XM_054656508.2,XM_063816856.1	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	9019837	9022057	DEL	-2220	8	0.16666666666666666	Non-repeat
Sniffles2.DEL.18E2M14	Western x Central	1	4	HIGH	MYOM2	XM_024344984.3,XM_054656508.2,XM_063816856.1	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	9019837	9022057	DEL	-2220	8	0.16666666666666666	Non-repeat
Sniffles2.DEL.18E2M14	Central	2	2	HIGH	MYOM2	XM_024344984.3,XM_054656508.2,XM_063816856.1	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	9019837	9022057	DEL	-2220	8	0.16666666666666666	Non-repeat
Sniffles2.DEL.18E2M14	Eastern	2	3	HIGH	MYOM2	XM_024344984.3,XM_054656508.2,XM_063816856.1	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	9019837	9022057	DEL	-2220	8	0.16666666666666666	Non-repeat
Sniffles2.DEL.18F5M12	Western	0	15	HIGH	LOC134810287	XR_010157965.1,XR_010157966.1,XR_010157967.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr5_hap1_hsa6	38303508	38311232	DEL	-7724	2	0.04166666666666666	Other repeats
Sniffles2.DEL.18F5M12	Western x Central	2	4	HIGH	LOC134810287	XR_010157965.1,XR_010157966.1,XR_010157967.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr5_hap1_hsa6	38303508	38311232	DEL	-7724	2	0.04166666666666666	Other repeats
Sniffles2.DEL.18F5M12	Central	0	2	HIGH	LOC134810287	XR_010157965.1,XR_010157966.1,XR_010157967.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr5_hap1_hsa6	38303508	38311232	DEL	-7724	2	0.04166666666666666	Other repeats
Sniffles2.DEL.18F5M12	Eastern	0	3	HIGH	LOC134810287	XR_010157965.1,XR_010157966.1,XR_010157967.1	feature_truncation,non_coding_transcript_exon_variant,intron_variant	chr5_hap1_hsa6	38303508	38311232	DEL	-7724	2	0.04166666666666666	Other repeats
Sniffles2.DEL.190AM0	Western	0	15	HIGH	ERP27,PDE6H	XM_009424916.5,XM_063786373.1,XM_063786379.1	feature_truncation,coding_sequence_variant,intron_variant,3_prime_UTR_variant	chr10_hap1_hsa12	22050715	22051835	DEL	-1120	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.190AM0	Western x Central	0	4	HIGH	ERP27,PDE6H	XM_009424916.5,XM_063786373.1,XM_063786379.1	feature_truncation,coding_sequence_variant,intron_variant,3_prime_UTR_variant	chr10_hap1_hsa12	22050715	22051835	DEL	-1120	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.190AM0	Central	0	2	HIGH	ERP27,PDE6H	XM_009424916.5,XM_063786373.1,XM_063786379.1	feature_truncation,coding_sequence_variant,intron_variant,3_prime_UTR_variant	chr10_hap1_hsa12	22050715	22051835	DEL	-1120	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.190AM0	Eastern	1	3	HIGH	ERP27,PDE6H	XM_009424916.5,XM_063786373.1,XM_063786379.1	feature_truncation,coding_sequence_variant,intron_variant,3_prime_UTR_variant	chr10_hap1_hsa12	22050715	22051835	DEL	-1120	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.190AM6	Western	2	15	HIGH	LOC129137117	XR_008539286.2,XR_008539287.2	feature_truncation,non_coding_transcript_exon_variant	chr16_hap1_hsa15	16102904	16102978	DEL	-74	2	0.04166666666666666	Simple/tandem repeat
Sniffles2.DEL.190AM6	Western x Central	0	4	HIGH	LOC129137117	XR_008539286.2,XR_008539287.2	feature_truncation,non_coding_transcript_exon_variant	chr16_hap1_hsa15	16102904	16102978	DEL	-74	2	0.04166666666666666	Simple/tandem repeat
Sniffles2.DEL.190AM6	Central	0	2	HIGH	LOC129137117	XR_008539286.2,XR_008539287.2	feature_truncation,non_coding_transcript_exon_variant	chr16_hap1_hsa15	16102904	16102978	DEL	-74	2	0.04166666666666666	Simple/tandem repeat
Sniffles2.DEL.190AM6	Eastern	0	3	HIGH	LOC129137117	XR_008539286.2,XR_008539287.2	feature_truncation,non_coding_transcript_exon_variant	chr16_hap1_hsa15	16102904	16102978	DEL	-74	2	0.04166666666666666	Simple/tandem repeat
Sniffles2.DEL.194AMD	Western	0	15	HIGH	TMPRSS15	NM_001428064.1,XM_063803339.1,XM_063803340.1	feature_truncation,5_prime_UTR_variant,intron_variant	chr22_hap1_hsa21	19478898	19479300	DEL	-402	1	0.02083333333333333	Other repeats
Sniffles2.DEL.194AMD	Western x Central	1	4	HIGH	TMPRSS15	NM_001428064.1,XM_063803339.1,XM_063803340.1	feature_truncation,5_prime_UTR_variant,intron_variant	chr22_hap1_hsa21	19478898	19479300	DEL	-402	1	0.02083333333333333	Other repeats
Sniffles2.DEL.194AMD	Central	0	2	HIGH	TMPRSS15	NM_001428064.1,XM_063803339.1,XM_063803340.1	feature_truncation,5_prime_UTR_variant,intron_variant	chr22_hap1_hsa21	19478898	19479300	DEL	-402	1	0.02083333333333333	Other repeats
Sniffles2.DEL.194AMD	Eastern	0	3	HIGH	TMPRSS15	NM_001428064.1,XM_063803339.1,XM_063803340.1	feature_truncation,5_prime_UTR_variant,intron_variant	chr22_hap1_hsa21	19478898	19479300	DEL	-402	1	0.02083333333333333	Other repeats
Sniffles2.DEL.1994M14	Western	3	15	HIGH	CSMD1	XM_016960221.4,XM_054657204.2,XM_054657205.2	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	10177307	10177363	DEL	-56	7	0.14583333333333334	Non-repeat
Sniffles2.DEL.1994M14	Western x Central	0	4	HIGH	CSMD1	XM_016960221.4,XM_054657204.2,XM_054657205.2	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	10177307	10177363	DEL	-56	7	0.14583333333333334	Non-repeat
Sniffles2.DEL.1994M14	Central	3	2	HIGH	CSMD1	XM_016960221.4,XM_054657204.2,XM_054657205.2	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	10177307	10177363	DEL	-56	7	0.14583333333333334	Non-repeat
Sniffles2.DEL.1994M14	Eastern	1	3	HIGH	CSMD1	XM_016960221.4,XM_054657204.2,XM_054657205.2	feature_truncation,coding_sequence_variant,intron_variant	chr7_hap1_hsa8	10177307	10177363	DEL	-56	7	0.14583333333333334	Non-repeat
Sniffles2.DEL.1A5DM17	Western	2	15	HIGH	MAGEA2B	XM_054676439.2,XM_063803900.1,XM_063803901.1	feature_truncation,5_prime_UTR_variant,intron_variant	chrX_hap1_hsaX	150201700	150201815	DEL	-115	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.1A5DM17	Western x Central	0	4	HIGH	MAGEA2B	XM_054676439.2,XM_063803900.1,XM_063803901.1	feature_truncation,5_prime_UTR_variant,intron_variant	chrX_hap1_hsaX	150201700	150201815	DEL	-115	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.1A5DM17	Central	0	2	HIGH	MAGEA2B	XM_054676439.2,XM_063803900.1,XM_063803901.1	feature_truncation,5_prime_UTR_variant,intron_variant	chrX_hap1_hsaX	150201700	150201815	DEL	-115	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.1A5DM17	Eastern	0	3	HIGH	MAGEA2B	XM_054676439.2,XM_063803900.1,XM_063803901.1	feature_truncation,5_prime_UTR_variant,intron_variant	chrX_hap1_hsaX	150201700	150201815	DEL	-115	2	0.04166666666666666	Non-repeat
Sniffles2.DEL.1AF2M4	Western	1	15	HIGH	FLT1	XM_009426790.5,XM_009426791.4,XM_009426792.5,XM_024348489.3,XM_054665147.2,XR_010150625.1	feature_truncation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr14_hap1_hsa13	27469157	27469233	DEL	-76	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.1AF2M4	Western x Central	0	4	HIGH	FLT1	XM_009426790.5,XM_009426791.4,XM_009426792.5,XM_024348489.3,XM_054665147.2,XR_010150625.1	feature_truncation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr14_hap1_hsa13	27469157	27469233	DEL	-76	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.1AF2M4	Central	0	2	HIGH	FLT1	XM_009426790.5,XM_009426791.4,XM_009426792.5,XM_024348489.3,XM_054665147.2,XR_010150625.1	feature_truncation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr14_hap1_hsa13	27469157	27469233	DEL	-76	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.1AF2M4	Eastern	0	3	HIGH	FLT1	XM_009426790.5,XM_009426791.4,XM_009426792.5,XM_024348489.3,XM_054665147.2,XR_010150625.1	feature_truncation,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr14_hap1_hsa13	27469157	27469233	DEL	-76	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.1B34MB	Western	0	15	HIGH	LOC100610781	XM_024351974.3,XM_063802220.1,XM_063802221.1	feature_truncation,coding_sequence_variant,intron_variant	chr20_hap1_hsa19	56048984	56050160	DEL	-1176	1	0.02083333333333333	Non-repeat
Sniffles2.DEL.1B34MB	Western x Central	0	4	HIGH	LOC100610781	XM_024351974.3,XM_063802220.1,XM_063802221.1	feature_truncation,coding_sequence_variant,intron_variant	chr20_hap1_hsa19	56048984	56050160	DEL	-1176	1	0.02083333333333333	Non-repeat
