species,id,chrom,gaps,gapless_status,endLength,startLength,T_status,is_T2T,T2T_status,Sample,type,dataset,Assembler,p1,p2,HPRC_meta.Population,HPRC_PANPAN.color,hgdp_tgp_meta.Genetic.region,hgdp_tgp_meta.Study.region,SpeciesCode,hgdp_tgp_meta.Latitude,hgdp_tgp_meta.Longitude,Continent.colors,project_meta.sex,observations,Cell,Birth,Species_group
bonobo,PR00249.hap1,chr23_pat_hsa22,11,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap1,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr1_pat_hsa1,11,with gaps,0,8687,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr2_mat_hsa3,5,with gaps,0,11979,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr3_pat_hsa4,13,with gaps,14068,7503,2T,FALSE,with gaps 2T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr4_mat_hsa5,11,with gaps,0,3332,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr5_pat_hsa6,14,with gaps,0,4853,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr6_mat_hsa7,8,with gaps,14852,0,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr7_pat_hsa8,15,with gaps,15536,0,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr8_mat_hsa10,8,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr9_pat_hsa11,0,gapless,11685,3082,2T,TRUE,T2T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr10_mat_hsa12,17,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr11_mat_hsa9,3,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr12_mat_hsa2a,13,with gaps,8866,0,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr13_mat_hsa2b,12,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr14_pat_hsa13,26,with gaps,10611,6949,2T,FALSE,with gaps 2T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr15_mat_hsa14,22,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr16_pat_hsa15,11,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr17_mat_hsa18,5,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr18_pat_hsa16,7,with gaps,0,5484,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr19_pat_hsa17,10,with gaps,3323,0,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr20_pat_hsa19,21,with gaps,0,2635,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr21_mat_hsa20,11,with gaps,0,13663,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr22_pat_hsa21,3,with gaps,5459,0,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00249.hap2,chr23_pat_hsa22,11,with gaps,0,5082,1T,FALSE,with gaps 1T,PR00249,hap2,PANPAN,hifiasm,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr1_pat_hsa1,7,with gaps,6735,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr2_mat_hsa3,5,with gaps,13011,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr3_pat_hsa4,5,with gaps,7091,4479,2T,FALSE,with gaps 2T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr4_mat_hsa5,5,with gaps,6506,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr5_pat_hsa6,8,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr6_mat_hsa7,13,with gaps,8002,3845,2T,FALSE,with gaps 2T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr7_pat_hsa8,11,with gaps,0,2003,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr8_mat_hsa10,3,with gaps,0,3138,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr9_pat_hsa11,4,with gaps,4638,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr10_mat_hsa12,10,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr11_mat_hsa9,5,with gaps,7927,5793,2T,FALSE,with gaps 2T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr12_mat_hsa2a,9,with gaps,3563,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr13_mat_hsa2b,6,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr14_pat_hsa13,11,with gaps,8262,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr15_mat_hsa14,8,with gaps,4162,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr16_pat_hsa15,4,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr17_mat_hsa18,6,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr18_pat_hsa16,12,with gaps,0,5649,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr19_pat_hsa17,11,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr20_pat_hsa19,10,with gaps,8811,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr21_mat_hsa20,3,with gaps,0,5497,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr22_pat_hsa21,4,with gaps,6256,0,1T,FALSE,with gaps 1T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap1,chr23_pat_hsa22,11,with gaps,3178,3690,2T,FALSE,with gaps 2T,PR00251,hap1,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr1_pat_hsa1,4,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr2_mat_hsa3,3,with gaps,0,6940,1T,FALSE,with gaps 1T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr3_pat_hsa4,5,with gaps,0,8333,1T,FALSE,with gaps 1T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr4_mat_hsa5,7,with gaps,5866,0,1T,FALSE,with gaps 1T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr5_pat_hsa6,13,with gaps,8038,3647,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr6_mat_hsa7,9,with gaps,13258,8522,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr7_pat_hsa8,15,with gaps,11808,8135,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr8_mat_hsa10,8,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr9_pat_hsa11,0,gapless,4095,4993,2T,TRUE,T2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr10_mat_hsa12,4,with gaps,10856,8770,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr11_mat_hsa9,3,with gaps,11886,11121,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr12_mat_hsa2a,9,with gaps,5059,3248,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr13_mat_hsa2b,9,with gaps,5527,2606,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr14_pat_hsa13,8,with gaps,5745,4463,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr15_mat_hsa14,8,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr16_pat_hsa15,5,with gaps,2427,5922,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr17_mat_hsa18,6,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr18_pat_hsa16,4,with gaps,3489,4630,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr19_pat_hsa17,15,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr20_pat_hsa19,9,with gaps,0,8127,1T,FALSE,with gaps 1T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr21_mat_hsa20,4,with gaps,5005,8813,2T,FALSE,with gaps 2T,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr22_pat_hsa21,7,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00251.hap2,chr23_pat_hsa22,13,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00251,hap2,PANPAN,hifiasm-hic,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,male,this is mPanPan1,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00366.hap1,chr1_pat_hsa1,1,with gaps,13782,11832,2T,FALSE,with gaps 2T,PR00366,hap1,PANPAN,verkko,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00366.hap1,chr2_mat_hsa3,2,with gaps,9371,9961,2T,FALSE,with gaps 2T,PR00366,hap1,PANPAN,verkko,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00366.hap1,chr3_pat_hsa4,2,with gaps,11083,3665,2T,FALSE,with gaps 2T,PR00366,hap1,PANPAN,verkko,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00366.hap1,chr4_mat_hsa5,0,gapless,8627,6324,2T,TRUE,T2T,PR00366,hap1,PANPAN,verkko,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
bonobo,PR00366.hap1,chr5_pat_hsa6,6,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00366,hap1,PANPAN,verkko,Bonobo,AFR,Bonobo,#e9d7cb,AFR,Pan paniscus,Ppan,-2.36,21.55,#e9d7cb,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Bonobo (n=5, 10 haplotypes)"
