chrom,endLength,startLength,sample
unassigned-0000630,0,0,PR01008.verkko.fasta
unassigned-0000631,0,0,PR01008.verkko.fasta
unassigned-0000632,0,0,PR01008.verkko.fasta
unassigned-0000633,0,0,PR01008.verkko.fasta
unassigned-0000634,0,0,PR01008.verkko.fasta
unassigned-0000635,0,0,PR01008.verkko.fasta
unassigned-0000636,0,0,PR01008.verkko.fasta
unassigned-0000637,0,0,PR01008.verkko.fasta
unassigned-0000638,0,0,PR01008.verkko.fasta
unassigned-0000639,0,0,PR01008.verkko.fasta
unassigned-0000646,0,0,PR01008.verkko.fasta
unassigned-0000647,0,0,PR01008.verkko.fasta
unassigned-0000648,0,0,PR01008.verkko.fasta
unassigned-0000649,0,0,PR01008.verkko.fasta
unassigned-0000650,0,0,PR01008.verkko.fasta
unassigned-0000651,0,0,PR01008.verkko.fasta
unassigned-0000652,0,0,PR01008.verkko.fasta
unassigned-0000658,0,0,PR01008.verkko.fasta
unassigned-0000659,0,0,PR01008.verkko.fasta
unassigned-0000660,0,0,PR01008.verkko.fasta
unassigned-0000664,0,0,PR01008.verkko.fasta
unassigned-0000665,0,0,PR01008.verkko.fasta
unassigned-0000666,0,0,PR01008.verkko.fasta
unassigned-0000667,0,0,PR01008.verkko.fasta
unassigned-0000668,0,0,PR01008.verkko.fasta
unassigned-0000669,0,0,PR01008.verkko.fasta
unassigned-0000670,0,0,PR01008.verkko.fasta
unassigned-0000671,0,0,PR01008.verkko.fasta
unassigned-0000672,0,0,PR01008.verkko.fasta
unassigned-0000673,0,0,PR01008.verkko.fasta
unassigned-0000674,0,0,PR01008.verkko.fasta
unassigned-0000679,0,0,PR01008.verkko.fasta
unassigned-0000689,0,0,PR01008.verkko.fasta
unassigned-0000690,0,0,PR01008.verkko.fasta
unassigned-0000691,0,0,PR01008.verkko.fasta
unassigned-0000694,0,0,PR01008.verkko.fasta
unassigned-0000695,0,0,PR01008.verkko.fasta
unassigned-0000698,0,0,PR01008.verkko.fasta
unassigned-0000700,0,0,PR01008.verkko.fasta
unassigned-0000701,0,0,PR01008.verkko.fasta
unassigned-0000702,0,0,PR01008.verkko.fasta
unassigned-0000703,0,0,PR01008.verkko.fasta
unassigned-0000707,0,0,PR01008.verkko.fasta
unassigned-0000708,0,0,PR01008.verkko.fasta
unassigned-0000709,0,0,PR01008.verkko.fasta
unassigned-0000717,0,0,PR01008.verkko.fasta
unassigned-0000718,0,0,PR01008.verkko.fasta
unassigned-0000719,0,0,PR01008.verkko.fasta
unassigned-0000720,0,0,PR01008.verkko.fasta
unassigned-0000721,0,0,PR01008.verkko.fasta
unassigned-0000722,0,0,PR01008.verkko.fasta
unassigned-0000723,0,0,PR01008.verkko.fasta
unassigned-0000724,0,0,PR01008.verkko.fasta
unassigned-0000728,0,0,PR01008.verkko.fasta
unassigned-0000729,0,0,PR01008.verkko.fasta
unassigned-0000730,0,0,PR01008.verkko.fasta
unassigned-0000733,0,0,PR01008.verkko.fasta
unassigned-0000741,0,0,PR01008.verkko.fasta
unassigned-0000742,0,0,PR01008.verkko.fasta
unassigned-0000745,0,0,PR01008.verkko.fasta
unassigned-0000746,0,0,PR01008.verkko.fasta
unassigned-0000747,0,0,PR01008.verkko.fasta
unassigned-0000752,0,0,PR01008.verkko.fasta
unassigned-0000753,0,0,PR01008.verkko.fasta
unassigned-0000754,0,0,PR01008.verkko.fasta
unassigned-0000760,0,0,PR01008.verkko.fasta
unassigned-0000761,0,0,PR01008.verkko.fasta
unassigned-0000762,0,0,PR01008.verkko.fasta
unassigned-0000763,0,0,PR01008.verkko.fasta
unassigned-0000764,0,0,PR01008.verkko.fasta
unassigned-0000765,0,0,PR01008.verkko.fasta
unassigned-0000769,0,0,PR01008.verkko.fasta
unassigned-0000770,0,0,PR01008.verkko.fasta
unassigned-0000771,0,0,PR01008.verkko.fasta
unassigned-0000774,0,0,PR01008.verkko.fasta
unassigned-0000775,0,0,PR01008.verkko.fasta
unassigned-0000776,0,0,PR01008.verkko.fasta
unassigned-0000777,0,0,PR01008.verkko.fasta
unassigned-0000778,0,0,PR01008.verkko.fasta
unassigned-0000785,0,0,PR01008.verkko.fasta
unassigned-0000786,0,0,PR01008.verkko.fasta
unassigned-0000787,0,0,PR01008.verkko.fasta
unassigned-0000788,0,0,PR01008.verkko.fasta
unassigned-0000789,0,0,PR01008.verkko.fasta
unassigned-0000790,0,0,PR01008.verkko.fasta
unassigned-0000792,0,0,PR01008.verkko.fasta
unassigned-0000794,0,0,PR01008.verkko.fasta
unassigned-0000795,0,0,PR01008.verkko.fasta
unassigned-0000798,0,0,PR01008.verkko.fasta
unassigned-0000799,0,0,PR01008.verkko.fasta
unassigned-0000800,0,0,PR01008.verkko.fasta
unassigned-0000801,0,0,PR01008.verkko.fasta
unassigned-0000802,0,0,PR01008.verkko.fasta
unassigned-0000803,0,0,PR01008.verkko.fasta
unassigned-0000804,0,0,PR01008.verkko.fasta
unassigned-0000805,0,0,PR01008.verkko.fasta
unassigned-0000807,0,0,PR01008.verkko.fasta
unassigned-0000808,0,0,PR01008.verkko.fasta
unassigned-0000809,0,0,PR01008.verkko.fasta
unassigned-0000814,0,0,PR01008.verkko.fasta
unassigned-0000815,0,0,PR01008.verkko.fasta
unassigned-0000817,0,0,PR01008.verkko.fasta
unassigned-0000818,0,0,PR01008.verkko.fasta
unassigned-0000819,0,0,PR01008.verkko.fasta
unassigned-0000821,0,0,PR01008.verkko.fasta
unassigned-0000822,0,0,PR01008.verkko.fasta
unassigned-0000823,0,0,PR01008.verkko.fasta
unassigned-0000825,0,0,PR01008.verkko.fasta
unassigned-0000826,0,0,PR01008.verkko.fasta
unassigned-0000828,0,0,PR01008.verkko.fasta
unassigned-0000829,0,0,PR01008.verkko.fasta
unassigned-0000830,0,0,PR01008.verkko.fasta
unassigned-0000832,0,0,PR01008.verkko.fasta
unassigned-0000833,0,0,PR01008.verkko.fasta
unassigned-0000836,0,0,PR01008.verkko.fasta
unassigned-0000837,0,0,PR01008.verkko.fasta
unassigned-0000838,0,0,PR01008.verkko.fasta
unassigned-0000839,4531,0,PR01008.verkko.fasta
unassigned-0000840,0,0,PR01008.verkko.fasta
unassigned-0000841,0,0,PR01008.verkko.fasta
unassigned-0000842,0,0,PR01008.verkko.fasta
unassigned-0000843,0,0,PR01008.verkko.fasta
unassigned-0000844,0,0,PR01008.verkko.fasta
unassigned-0000845,0,0,PR01008.verkko.fasta
unassigned-0000846,0,0,PR01008.verkko.fasta
unassigned-0000847,0,0,PR01008.verkko.fasta
unassigned-0000848,0,0,PR01008.verkko.fasta
unassigned-0000849,0,0,PR01008.verkko.fasta
unassigned-0000850,0,0,PR01008.verkko.fasta
unassigned-0000851,0,0,PR01008.verkko.fasta
unassigned-0000852,0,0,PR01008.verkko.fasta
unassigned-0000853,0,0,PR01008.verkko.fasta
unassigned-0000854,0,0,PR01008.verkko.fasta
unassigned-0000855,0,0,PR01008.verkko.fasta
unassigned-0000856,0,0,PR01008.verkko.fasta
unassigned-0000857,0,0,PR01008.verkko.fasta
unassigned-0000858,0,0,PR01008.verkko.fasta
unassigned-0000859,0,0,PR01008.verkko.fasta
unassigned-0000860,5473,0,PR01008.verkko.fasta
unassigned-0000861,0,0,PR01008.verkko.fasta
unassigned-0000862,0,0,PR01008.verkko.fasta
unassigned-0000863,0,0,PR01008.verkko.fasta
unassigned-0000864,0,0,PR01008.verkko.fasta
unassigned-0000865,0,0,PR01008.verkko.fasta
unassigned-0000866,0,0,PR01008.verkko.fasta
unassigned-0000867,0,0,PR01008.verkko.fasta
unassigned-0000868,0,0,PR01008.verkko.fasta
unassigned-0000869,0,0,PR01008.verkko.fasta
unassigned-0000870,0,0,PR01008.verkko.fasta
unassigned-0000871,0,0,PR01008.verkko.fasta
unassigned-0000872,0,0,PR01008.verkko.fasta
unassigned-0000873,0,0,PR01008.verkko.fasta
unassigned-0000875,0,0,PR01008.verkko.fasta
unassigned-0000876,0,0,PR01008.verkko.fasta
unassigned-0000877,0,0,PR01008.verkko.fasta
unassigned-0000878,0,0,PR01008.verkko.fasta
unassigned-0000879,0,0,PR01008.verkko.fasta
unassigned-0000880,0,0,PR01008.verkko.fasta
unassigned-0000881,0,0,PR01008.verkko.fasta
unassigned-0000883,0,0,PR01008.verkko.fasta
unassigned-0000884,0,0,PR01008.verkko.fasta
unassigned-0000885,0,0,PR01008.verkko.fasta
unassigned-0000886,0,0,PR01008.verkko.fasta
unassigned-0000887,0,0,PR01008.verkko.fasta
unassigned-0000888,0,0,PR01008.verkko.fasta
unassigned-0000889,0,0,PR01008.verkko.fasta
unassigned-0000890,0,0,PR01008.verkko.fasta
unassigned-0000891,0,0,PR01008.verkko.fasta
unassigned-0000892,0,0,PR01008.verkko.fasta
unassigned-0000893,0,0,PR01008.verkko.fasta
unassigned-0000895,0,0,PR01008.verkko.fasta
unassigned-0000896,0,0,PR01008.verkko.fasta
unassigned-0000897,0,0,PR01008.verkko.fasta
unassigned-0000898,0,0,PR01008.verkko.fasta
unassigned-0000899,0,0,PR01008.verkko.fasta
unassigned-0000900,0,0,PR01008.verkko.fasta
unassigned-0000901,0,0,PR01008.verkko.fasta
unassigned-0000902,0,0,PR01008.verkko.fasta
unassigned-0000903,0,0,PR01008.verkko.fasta
unassigned-0000904,0,0,PR01008.verkko.fasta
unassigned-0000905,0,0,PR01008.verkko.fasta
unassigned-0000906,0,0,PR01008.verkko.fasta
unassigned-0000907,0,0,PR01008.verkko.fasta
unassigned-0000908,0,0,PR01008.verkko.fasta
unassigned-0000909,0,0,PR01008.verkko.fasta
unassigned-0000910,0,0,PR01008.verkko.fasta
unassigned-0000911,0,0,PR01008.verkko.fasta
unassigned-0000912,0,0,PR01008.verkko.fasta
unassigned-0000913,0,0,PR01008.verkko.fasta
unassigned-0000914,0,0,PR01008.verkko.fasta
unassigned-0000915,0,0,PR01008.verkko.fasta
unassigned-0000916,0,0,PR01008.verkko.fasta
unassigned-0000917,0,0,PR01008.verkko.fasta
unassigned-0000918,0,0,PR01008.verkko.fasta
unassigned-0000919,0,0,PR01008.verkko.fasta
unassigned-0000920,0,0,PR01008.verkko.fasta
unassigned-0000921,0,0,PR01008.verkko.fasta
unassigned-0000922,0,0,PR01008.verkko.fasta
unassigned-0000923,0,0,PR01008.verkko.fasta
unassigned-0000924,0,0,PR01008.verkko.fasta
unassigned-0000925,0,0,PR01008.verkko.fasta
unassigned-0000926,0,0,PR01008.verkko.fasta
unassigned-0000927,0,0,PR01008.verkko.fasta
unassigned-0000928,0,0,PR01008.verkko.fasta
unassigned-0000929,0,0,PR01008.verkko.fasta
unassigned-0000930,0,0,PR01008.verkko.fasta
unassigned-0000931,0,0,PR01008.verkko.fasta
unassigned-0000932,0,0,PR01008.verkko.fasta
unassigned-0000933,0,0,PR01008.verkko.fasta
unassigned-0000934,0,0,PR01008.verkko.fasta
unassigned-0000935,0,0,PR01008.verkko.fasta
unassigned-0000936,0,0,PR01008.verkko.fasta
unassigned-0000937,0,0,PR01008.verkko.fasta
unassigned-0000938,0,0,PR01008.verkko.fasta
unassigned-0000939,0,0,PR01008.verkko.fasta
unassigned-0000940,0,0,PR01008.verkko.fasta
unassigned-0000941,0,0,PR01008.verkko.fasta
unassigned-0000942,0,0,PR01008.verkko.fasta
unassigned-0000943,0,0,PR01008.verkko.fasta
unassigned-0000944,0,0,PR01008.verkko.fasta
unassigned-0000945,0,0,PR01008.verkko.fasta
unassigned-0000946,0,0,PR01008.verkko.fasta
unassigned-0000947,0,0,PR01008.verkko.fasta
unassigned-0000948,0,0,PR01008.verkko.fasta
unassigned-0000949,0,0,PR01008.verkko.fasta
unassigned-0000950,0,4121,PR01008.verkko.fasta
unassigned-0000951,0,0,PR01008.verkko.fasta
unassigned-0000952,0,0,PR01008.verkko.fasta
unassigned-0000953,0,0,PR01008.verkko.fasta
unassigned-0000954,0,0,PR01008.verkko.fasta
unassigned-0000955,0,0,PR01008.verkko.fasta
unassigned-0000956,0,0,PR01008.verkko.fasta
unassigned-0000957,0,0,PR01008.verkko.fasta
unassigned-0000958,0,0,PR01008.verkko.fasta
unassigned-0000959,0,0,PR01008.verkko.fasta
unassigned-0000960,0,0,PR01008.verkko.fasta
unassigned-0000961,0,0,PR01008.verkko.fasta
unassigned-0000962,0,0,PR01008.verkko.fasta
unassigned-0000963,0,0,PR01008.verkko.fasta
unassigned-0000964,0,0,PR01008.verkko.fasta
unassigned-0000966,0,0,PR01008.verkko.fasta
unassigned-0000967,0,0,PR01008.verkko.fasta
unassigned-0000968,0,0,PR01008.verkko.fasta
unassigned-0000969,0,0,PR01008.verkko.fasta
unassigned-0000970,0,0,PR01008.verkko.fasta
unassigned-0000971,9053,0,PR01008.verkko.fasta
unassigned-0000972,0,0,PR01008.verkko.fasta
unassigned-0000973,0,0,PR01008.verkko.fasta
unassigned-0000974,0,0,PR01008.verkko.fasta
unassigned-0000975,0,0,PR01008.verkko.fasta
unassigned-0000976,0,0,PR01008.verkko.fasta
unassigned-0000977,0,0,PR01008.verkko.fasta
unassigned-0000978,0,0,PR01008.verkko.fasta
unassigned-0000980,0,0,PR01008.verkko.fasta
unassigned-0000981,0,0,PR01008.verkko.fasta
unassigned-0000982,0,0,PR01008.verkko.fasta
unassigned-0000983,0,0,PR01008.verkko.fasta
unassigned-0000985,0,0,PR01008.verkko.fasta
unassigned-0000986,0,0,PR01008.verkko.fasta
unassigned-0000988,0,0,PR01008.verkko.fasta
unassigned-0000989,0,0,PR01008.verkko.fasta
unassigned-0000990,0,0,PR01008.verkko.fasta
unassigned-0000991,0,0,PR01008.verkko.fasta
unassigned-0000992,0,0,PR01008.verkko.fasta
unassigned-0000993,0,0,PR01008.verkko.fasta
unassigned-0000994,0,0,PR01008.verkko.fasta
unassigned-0000995,0,0,PR01008.verkko.fasta
unassigned-0000996,9738,0,PR01008.verkko.fasta
unassigned-0000997,0,0,PR01008.verkko.fasta
unassigned-0000998,0,0,PR01008.verkko.fasta
unassigned-0000999,0,0,PR01008.verkko.fasta
unassigned-0001000,0,0,PR01008.verkko.fasta
unassigned-0001001,0,0,PR01008.verkko.fasta
unassigned-0001002,0,0,PR01008.verkko.fasta
haplotype1-0000001,0,11222,PR01008.hap1.verkko.fasta
haplotype1-0000002,18261,0,PR01008.hap1.verkko.fasta
haplotype1-0000003,8854,12240,PR01008.hap1.verkko.fasta
haplotype1-0000004,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000005,9903,0,PR01008.hap1.verkko.fasta
haplotype1-0000006,11125,0,PR01008.hap1.verkko.fasta
haplotype1-0000007,9741,8968,PR01008.hap1.verkko.fasta
haplotype1-0000008,7959,0,PR01008.hap1.verkko.fasta
haplotype1-0000009,0,6401,PR01008.hap1.verkko.fasta
haplotype1-0000010,4533,9358,PR01008.hap1.verkko.fasta
haplotype1-0000011,0,1279,PR01008.hap1.verkko.fasta
haplotype1-0000012,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000013,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000014,4108,1710,PR01008.hap1.verkko.fasta
haplotype1-0000015,6650,0,PR01008.hap1.verkko.fasta
haplotype1-0000016,6563,0,PR01008.hap1.verkko.fasta
haplotype1-0000017,11666,0,PR01008.hap1.verkko.fasta
haplotype1-0000018,0,12762,PR01008.hap1.verkko.fasta
haplotype1-0000019,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000020,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000021,7922,0,PR01008.hap1.verkko.fasta
haplotype1-0000022,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000023,0,6787,PR01008.hap1.verkko.fasta
haplotype1-0000024,0,15723,PR01008.hap1.verkko.fasta
haplotype1-0000025,12944,14702,PR01008.hap1.verkko.fasta
haplotype1-0000026,10216,0,PR01008.hap1.verkko.fasta
haplotype1-0000027,8895,16186,PR01008.hap1.verkko.fasta
haplotype1-0000028,14635,4650,PR01008.hap1.verkko.fasta
haplotype1-0000029,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000030,0,9049,PR01008.hap1.verkko.fasta
haplotype1-0000031,15920,3680,PR01008.hap1.verkko.fasta
haplotype1-0000032,5647,8068,PR01008.hap1.verkko.fasta
haplotype1-0000033,9662,6286,PR01008.hap1.verkko.fasta
haplotype1-0000034,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000035,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000036,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000037,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000038,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000039,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000040,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000041,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000042,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000043,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000044,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000045,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000046,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000047,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000048,0,10566,PR01008.hap1.verkko.fasta
haplotype1-0000049,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000050,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000051,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000052,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000053,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000054,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000055,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000056,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000057,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000058,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000059,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000060,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000061,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000062,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000063,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000064,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000065,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000066,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000067,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000068,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000069,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000070,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000071,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000072,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000073,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000074,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000075,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000076,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000077,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000078,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000079,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000080,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000081,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000082,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000083,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000084,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000085,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000086,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000087,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000088,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000089,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000090,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000091,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000092,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000093,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000094,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000095,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000096,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000097,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000098,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000099,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000100,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000101,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000102,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000103,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000104,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000105,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000106,0,0,PR01008.hap1.verkko.fasta
haplotype1-0000107,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000108,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000109,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000110,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000111,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000112,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000113,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000114,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000115,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000116,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000117,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000118,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000119,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000120,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000121,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000122,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000123,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000124,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000125,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000126,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000127,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000128,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000129,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000130,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000131,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000132,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000133,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000134,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000135,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000136,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000137,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000138,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000139,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000140,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000141,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000142,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000143,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000144,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000145,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000146,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000147,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000148,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000149,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000150,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000151,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000152,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000153,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000154,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000155,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000156,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000157,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000158,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000159,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000160,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000161,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000162,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000163,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000164,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000165,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000166,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000167,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000168,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000169,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000170,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000171,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000172,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000173,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000174,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000175,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000176,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000177,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000178,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000179,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000180,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000181,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000182,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000183,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000184,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000185,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000186,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000187,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000188,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000189,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000190,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000191,0,0,PR01008.hap1.verkko.fasta
haplotype2-0000192,0,0,PR01008.hap1.verkko.fasta
